date,ward_id,ward_name,temp_mean_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2,heat_index_c,wbgt_c,utci_c,temperature_anomaly_c,is_heatwave_day,temp_lag_1d,temp_lag_3d,temp_lag_7d,humidity_lag_1d,humidity_lag_3d,humidity_lag_7d
2002-07-31,0,Mumbai Citywide,26.92,30.51,24.28,85.19,2.65,5.5519,30.040980258497655,(25.77030144177085+0j),(30.25032792473589+0j),0.31721774193548313,0,26.86,26.65,26.58,85.72,85.15,85.68
2002-08-01,0,Mumbai Citywide,26.43,29.26,24.33,86.93,2.18,4.4578,26.43,(25.4265405821301+0j),(29.702539020664357+0j),0.36545698924730985,0,26.92,26.62,26.52,85.19,86.58,85.93
2002-08-02,0,Mumbai Citywide,26.39,29.14,24.58,87.27,1.86,4.747,26.39,(25.449664924453536+0j),(29.73661395446275+0j),0.3254569892473107,0,26.43,26.86,26.49,86.93,85.72,85.26
2002-08-03,0,Mumbai Citywide,26.21,29.14,24.35,90.2,2.24,2.5423,26.21,(25.429658683215578+0j),(29.493954474198464+0j),0.14545698924731099,0,26.39,26.92,26.49,87.27,85.19,85.78
2002-08-04,0,Mumbai Citywide,25.3,26.5,24.1,91.33,2.99,1.8182,25.3,(24.589842775552125+0j),(27.941251447984296+0j),-0.7645430107526892,0,26.21,26.43,26.65,90.2,86.93,85.15
2002-08-05,0,Mumbai Citywide,25.64,27.24,24.08,89.56,3.98,2.2848,25.64,(24.76409131072847+0j),(28.15118442485764+0j),-0.4245430107526893,0,25.3,26.39,26.62,91.33,87.27,86.58
2002-08-06,0,Mumbai Citywide,25.64,27.26,24.31,92.57,4.24,1.2118,25.64,(25.010360711267122+0j),(28.207040391768388+0j),-0.4245430107526893,0,25.64,26.21,26.86,89.56,90.2,85.72
2002-08-07,0,Mumbai Citywide,26.16,27.98,24.78,90.85,4.66,1.2204,26.16,(25.358777770206157+0j),(28.839724353575026+0j),0.09545698924731028,0,25.64,25.3,26.92,92.57,91.33,85.19
2002-08-08,0,Mumbai Citywide,25.77,27.5,24.63,91.95,3.71,2.0014,25.77,(25.114518402232115+0j),(28.51719461356649+0j),-0.2945430107526903,0,26.16,25.64,26.43,90.85,89.56,86.93
2002-08-09,0,Mumbai Citywide,25.75,26.93,24.79,92.35,4.18,1.831,25.75,(25.121806717096483+0j),(28.384865187049037+0j),-0.31454301075268987,0,25.77,25.64,26.39,91.95,92.57,87.27
2002-08-10,0,Mumbai Citywide,25.77,27.27,24.81,92.09,4.53,3.4846,25.77,(25.172121192166586+0j),(28.317928031474732+0j),-0.2945430107526903,0,25.75,26.16,26.21,92.35,90.85,90.2
2002-08-11,0,Mumbai Citywide,26.07,27.5,25.04,91.81,4.97,4.0865,26.07,(25.456581696058603+0j),(28.663647458387807+0j),0.005456989247310418,0,25.77,25.77,25.3,92.09,91.95,91.33
2002-08-12,0,Mumbai Citywide,26.12,27.76,24.99,90.82,5.24,3.0041,26.12,(25.371165408349675+0j),(28.631374109514397+0j),0.05545698924731113,0,26.07,25.75,25.64,91.81,92.35,89.56
2002-08-13,0,Mumbai Citywide,26.29,28.05,25.16,90.31,5.43,3.0211,26.29,(25.488569520208905+0j),(28.825105105222615+0j),0.22545698924730928,0,26.12,25.77,25.64,90.82,92.09,92.57
2002-08-14,0,Mumbai Citywide,26.32,28.53,24.88,90.07,4.78,2.2378,26.32,(25.475823099023152+0j),(29.023426305177438+0j),0.2554569892473104,0,26.29,26.07,26.16,90.31,91.81,90.85
2002-08-15,0,Mumbai Citywide,26.03,28.22,24.49,89.95,4.35,3.0905,26.03,(25.212357946304635+0j),(28.677275477713746+0j),-0.03454301075268873,0,26.32,26.12,25.77,90.07,90.82,91.95
2002-08-16,0,Mumbai Citywide,26.24,28.61,24.7,89.3,4.07,3.8302,26.24,(25.389047884501274+0j),(29.043481191964723+0j),0.17545698924730857,0,26.03,26.29,25.75,89.95,90.31,92.35
2002-08-17,0,Mumbai Citywide,25.96,28.54,24.31,89.25,4.02,3.6773,25.96,(25.102684594875406+0j),(28.62210338787184+0j),-0.10454301075268901,0,26.24,26.32,25.77,89.3,90.07,92.09
2002-08-18,0,Mumbai Citywide,26.01,28.38,24.59,88.95,3.99,3.4793,26.01,(25.11614329225766+0j),(28.693979262121633+0j),-0.0545430107526883,0,25.96,26.03,26.07,89.25,89.95,91.81
2002-08-19,0,Mumbai Citywide,25.97,28.4,24.37,89.36,3.52,2.8646,25.97,(25.100389608887077+0j),(28.767155336433504+0j),-0.094543010752691,0,26.01,26.24,26.12,88.95,89.3,90.82
2002-08-20,0,Mumbai Citywide,26.0,28.66,24.16,88.36,3.38,3.96,26.0,(25.081065035306572+0j),(28.806120004803223+0j),-0.06454301075268987,0,25.97,25.96,26.29,89.36,89.25,90.31
2002-08-21,0,Mumbai Citywide,25.77,28.44,24.14,88.59,3.24,4.3267,25.77,(24.895262222354567+0j),(28.497169122551163+0j),-0.2945430107526903,0,26.0,26.01,26.32,88.36,88.95,90.07
2002-08-22,0,Mumbai Citywide,25.63,28.43,23.68,88.31,3.1,5.4,25.63,(24.780457660762988+0j),(28.3056695348596+0j),-0.43454301075269086,0,25.77,25.97,26.03,88.59,89.36,89.95
2002-08-23,0,Mumbai Citywide,25.62,28.39,23.73,89.24,2.93,4.1251,25.62,(24.809752302841023+0j),(28.370009175014435+0j),-0.44454301075268887,0,25.63,26.0,26.24,88.31,88.36,89.3
2002-08-24,0,Mumbai Citywide,24.93,26.53,24.06,92.4,2.66,2.0338,24.93,(24.338609072090783+0j),(27.48699523468944+0j),-1.1345430107526902,0,25.62,25.77,25.96,89.24,88.59,89.25
2002-08-25,0,Mumbai Citywide,24.89,26.79,23.52,90.63,4.07,1.3517,24.89,(24.087838719198785+0j),(27.00903993309637+0j),-1.1745430107526893,0,24.93,25.63,26.01,92.4,88.31,88.95
2002-08-26,0,Mumbai Citywide,25.49,28.3,23.49,87.98,3.76,4.9896,25.49,(24.57288813002488+0j),(27.912686843366615+0j),-0.5745430107526914,0,24.89,25.62,25.97,90.63,89.24,89.36
2002-08-27,0,Mumbai Citywide,25.54,28.63,23.19,87.28,2.63,6.0828,25.54,(24.642866769589027+0j),(28.244239333832244+0j),-0.5245430107526907,0,25.49,24.93,26.0,87.98,92.4,88.36
2002-08-28,0,Mumbai Citywide,25.54,28.82,23.01,87.27,2.05,6.1493,25.54,(24.675863920201117+0j),(28.38884438946275+0j),-0.5245430107526907,0,25.54,24.89,25.77,87.28,90.63,88.59
2002-08-29,0,Mumbai Citywide,25.37,27.57,23.45,89.97,2.04,5.9916,25.37,(24.759267734371413+0j),(28.23518775167325+0j),-0.6945430107526889,0,25.54,25.49,25.63,87.27,87.98,88.31
2002-08-30,0,Mumbai Citywide,25.46,28.0,23.95,90.86,3.16,4.7918,25.46,(24.828698523984432+0j),(28.129093265532546+0j),-0.604543010752689,0,25.37,25.54,25.62,89.97,87.28,89.24
2002-08-31,0,Mumbai Citywide,25.52,27.82,23.96,90.46,3.33,3.4078,25.52,(24.786936099482553+0j),(28.163917335857274+0j),-0.5445430107526903,0,25.46,25.54,24.93,90.86,87.27,92.4
2002-09-01,0,Mumbai Citywide,25.28,26.66,24.5,93.42,3.84,4.1285,25.28,(24.848929889653945+0j),(27.77704894205475+0j),-0.9312916666666666,0,25.52,25.37,24.89,90.46,89.97,90.63
2002-09-02,0,Mumbai Citywide,25.61,27.76,24.46,92.24,3.58,3.7387,25.61,(25.05474487859867+0j),(28.31198777133677+0j),-0.6012916666666683,0,25.28,25.46,25.49,93.42,90.86,87.98
2002-09-03,0,Mumbai Citywide,25.21,26.36,24.43,93.61,3.45,3.4747,25.21,(24.77974405110918+0j),(27.771993640058316+0j),-1.001291666666667,0,25.61,25.52,25.54,92.24,90.46,87.28
2002-09-04,0,Mumbai Citywide,25.29,26.76,24.17,92.75,3.64,3.1946,25.29,(24.76252526934073+0j),(27.81722399648219+0j),-0.9212916666666686,0,25.21,25.28,25.54,93.61,93.42,87.27
2002-09-05,0,Mumbai Citywide,25.77,28.43,24.1,90.83,2.6,4.2751,25.77,(25.12814880170812+0j),(28.74883639456584+0j),-0.4412916666666682,0,25.29,25.61,25.37,92.75,92.24,89.97
2002-09-06,0,Mumbai Citywide,25.37,28.05,23.57,89.41,2.27,4.6483,25.37,(24.62643456862483+0j),(28.15613074810458+0j),-0.8412916666666668,0,25.77,25.21,25.46,90.83,93.61,90.86
2002-09-07,0,Mumbai Citywide,25.07,28.19,22.85,87.55,2.24,5.2394,25.07,(24.183471119637797+0j),(27.63263194456629+0j),-1.1412916666666675,0,25.37,25.29,25.52,89.41,92.75,90.46
2002-09-08,0,Mumbai Citywide,24.88,28.67,22.27,87.0,1.9,6.5712,24.88,(24.031628494537806+0j),(27.407142000098304+0j),-1.3312916666666688,0,25.07,25.77,25.28,87.55,90.83,93.42
2002-09-09,0,Mumbai Citywide,25.09,28.94,22.13,81.69,1.97,6.4344,25.09,(23.71796619866756+0j),(27.515542555608928+0j),-1.121291666666668,0,24.88,25.37,25.61,87.0,89.41,92.24
2002-09-10,0,Mumbai Citywide,25.4,29.12,22.77,82.96,1.87,6.3737,25.4,(24.146237509637885+0j),(28.053250804618866+0j),-0.8112916666666692,0,25.09,25.07,25.21,81.69,87.55,93.61
2002-09-11,0,Mumbai Citywide,25.2,28.78,22.7,83.36,1.74,6.0905,25.2,(23.982424618679065+0j),(27.79998706061332+0j),-1.0112916666666685,0,25.4,24.88,25.29,82.96,87.0,92.75
2002-09-12,0,Mumbai Citywide,24.96,28.04,22.35,84.57,1.62,6.0355,24.96,(23.868344907758612+0j),(27.512021864957305+0j),-1.251291666666667,0,25.2,25.09,25.77,83.36,81.69,90.83
2002-09-13,0,Mumbai Citywide,25.49,29.15,23.03,83.71,1.66,5.7722,25.49,(24.28753545026857+0j),(28.27042458842536+0j),-0.7212916666666693,0,24.96,25.4,25.37,84.57,82.96,89.41
2002-09-14,0,Mumbai Citywide,25.83,29.77,23.3,83.28,1.31,6.3012,25.83,(24.634362307479137+0j),(28.85296799062045+0j),-0.38129166666666947,0,25.49,25.2,25.07,83.71,83.36,87.55
2002-09-15,0,Mumbai Citywide,25.85,30.0,22.91,85.05,1.67,6.2904,25.85,(24.798146425756727+0j),(28.866238831305395+0j),-0.36129166666666634,0,25.83,24.96,24.88,83.28,84.57,87.0
2002-09-16,0,Mumbai Citywide,25.37,29.09,22.78,84.88,1.75,6.2964,25.37,(24.305688751562435+0j),(28.11190385631891+0j),-0.8412916666666668,0,25.85,25.49,25.09,85.05,83.71,81.69
2002-09-17,0,Mumbai Citywide,25.45,28.91,22.78,86.69,1.82,4.9982,25.45,(24.48363071232459+0j),(28.28608117342926+0j),-0.7612916666666685,0,25.37,25.83,25.4,84.88,83.28,82.96
2002-09-18,0,Mumbai Citywide,25.73,29.44,23.47,84.88,1.69,4.3054,25.73,(24.55279852039819+0j),(28.67238363231891+0j),-0.48129166666666734,0,25.45,25.85,25.2,86.69,85.05,83.36
2002-09-19,0,Mumbai Citywide,25.92,30.04,23.02,82.44,1.41,5.9928,25.92,(24.614483814015102+0j),(28.928401886071278+0j),-0.29129166666666606,0,25.73,25.37,24.96,84.88,84.88,84.57
2002-09-20,0,Mumbai Citywide,25.9,30.06,22.52,84.68,1.76,4.9762,25.9,(24.73342414960797+0j),(28.9041421635974+0j),-0.3112916666666692,0,25.92,25.45,25.49,82.44,86.69,83.71
2002-09-21,0,Mumbai Citywide,25.38,27.44,23.75,90.82,1.93,5.6818,25.38,(24.840482668147114+0j),(28.310928833514392+0j),-0.8312916666666688,0,25.9,25.73,25.83,84.68,84.88,83.28
2002-09-22,0,Mumbai Citywide,26.29,30.09,23.82,88.15,1.72,5.6928,26.29,(25.49587490703156+0j),(29.65740750165387+0j),0.07870833333333138,0,25.38,25.92,25.85,90.82,82.44,85.05
2002-09-23,0,Mumbai Citywide,26.22,29.79,23.8,86.96,1.87,4.9531,26.22,(25.262567733441664+0j),(29.460537877475083+0j),0.008708333333331097,0,26.29,25.9,25.37,88.15,84.68,84.88
2002-09-24,0,Mumbai Citywide,26.18,29.8,23.77,84.86,1.75,5.8003,26.18,(25.071096457274464+0j),(29.338366421485663+0j),-0.03129166666666805,0,26.22,25.38,25.45,86.96,90.82,86.69
2002-09-25,0,Mumbai Citywide,25.93,29.78,23.24,83.95,1.49,5.6678,25.93,(24.746859725209028+0j),(28.986532777916153+0j),-0.28129166666666805,0,26.18,26.29,25.73,84.86,88.15,84.88
2002-09-26,0,Mumbai Citywide,26.37,30.57,23.67,81.73,1.21,5.7504,26.37,(24.98464086335092+0j),(29.622019409060037+0j),0.15870833333333323,0,25.93,26.22,25.92,83.95,86.96,82.44
2002-09-27,0,Mumbai Citywide,26.63,30.56,23.8,84.0,1.34,6.1318,26.63,(25.47527783324624+0j),(30.08303961216634+0j),0.41870833333333124,0,26.37,26.18,25.9,81.73,84.86,84.68
2002-09-28,0,Mumbai Citywide,27.22,31.41,23.87,83.51,1.39,6.0854,30.618343879574688,(25.997642480252328+0j),(30.937043286378714+0j),1.008708333333331,0,26.63,25.93,25.38,84.0,83.95,90.82
2002-09-29,0,Mumbai Citywide,28.14,33.13,23.78,78.95,1.27,5.946,32.28233148666308,(26.43419848649537+0j),(32.101717835139425+0j),1.9287083333333328,0,27.22,26.37,26.29,83.51,81.73,88.15
2002-09-30,0,Mumbai Citywide,28.08,34.17,23.34,75.98,1.7,5.9957,31.67894119313777,(26.042920365204665+0j),(31.742785670635346+0j),1.8687083333333305,0,28.14,26.63,26.22,78.95,84.0,86.96
2002-10-01,0,Mumbai Citywide,27.73,33.9,22.52,74.43,1.72,6.09,30.697385758287687,(25.550034635974306+0j),(31.14481190426608+0j),1.5216666666666683,0,28.08,27.22,26.18,75.98,83.51,84.86
2002-10-02,0,Mumbai Citywide,27.68,34.31,22.58,71.74,1.92,6.1975,30.26480449293586,(25.216974161161037+0j),(30.881590166397828+0j),1.4716666666666676,0,27.73,28.14,25.93,74.43,78.95,83.95
2002-10-03,0,Mumbai Citywide,28.32,33.84,23.16,72.41,1.3,6.1606,31.665132032462477,(25.940643727454905+0j),(31.99290538199971+0j),2.111666666666668,0,27.68,28.08,26.37,71.74,75.98,81.73
2002-10-04,0,Mumbai Citywide,28.48,33.69,23.92,70.81,1.36,6.2491,31.75285983928994,(25.925497128986965+0j),(32.116849763383144+0j),2.2716666666666683,0,28.32,27.73,26.63,72.41,74.43,84.0
2002-10-05,0,Mumbai Citywide,28.02,34.73,22.76,69.47,1.43,6.2302,30.634776228679456,(25.339372084612567+0j),(31.36887597711682+0j),1.8116666666666674,0,28.48,27.68,27.22,70.81,71.74,83.51
2002-10-06,0,Mumbai Citywide,28.13,34.74,22.39,74.06,1.74,6.1661,31.504105664764317,(25.898964454067077+0j),(31.700167195284866+0j),1.9216666666666669,0,28.02,28.32,28.14,69.47,72.41,78.95
2002-10-07,0,Mumbai Citywide,28.36,34.37,23.87,73.83,1.85,6.1135,31.976973436598442,(26.08588583840944+0j),(31.99308563380312+0j),2.1516666666666673,0,28.13,28.48,28.08,74.06,70.81,75.98
2002-10-08,0,Mumbai Citywide,27.73,34.46,22.41,70.44,2.18,5.953,30.20531517083575,(25.101625606084276+0j),(30.820045754804685+0j),1.5216666666666683,0,28.36,28.02,27.73,73.83,69.47,74.43
2002-10-09,0,Mumbai Citywide,27.71,34.22,21.85,71.38,2.19,5.97,30.279827928080337,(25.180778087581125+0j),(30.838276354162335+0j),1.5016666666666687,0,27.73,28.13,27.68,70.44,74.06,71.74
2002-10-10,0,Mumbai Citywide,28.5,33.42,24.21,77.31,1.61,5.7526,32.89595426417054,(26.578366146414968+0j),(32.45521297373346+0j),2.291666666666668,0,27.71,28.36,28.32,71.38,73.83,72.41
2002-10-11,0,Mumbai Citywide,27.39,31.33,24.8,83.69,1.53,3.817,31.068581172269305,(26.042101234658286+0j),(31.167338517082882+0j),1.1816666666666684,0,28.5,27.73,28.48,77.31,70.44,70.81
